Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Error,Using_imputer,Using_cat,Training Time,Testing Time
algerian_forest_fires_46279,,,polynomial_features,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.0018041133880615234,0.0006163120269775391
algerian_forest_fires_46279,,,polynomial_features,minmax,SVC(random_state=0),4,0.9583333333333334,,,,0.0017902851104736328,0.00043892860412597656
algerian_forest_fires_46279,,,nystroem,minmax,SVC(random_state=0),0,0.9183673469387755,,,,0.002384662628173828,0.0005986690521240234
algerian_forest_fires_46279,,,nystroem,minmax,SVC(random_state=0),1,0.9387755102040817,,,,0.0023016929626464844,0.0006203651428222656
algerian_forest_fires_46279,,,nystroem,minmax,SVC(random_state=0),2,0.9183673469387755,,,,0.0023376941680908203,0.0006120204925537109
algerian_forest_fires_46279,,,nystroem,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.0023636817932128906,0.0005509853363037109
algerian_forest_fires_46279,,,nystroem,minmax,SVC(random_state=0),4,0.9583333333333334,,,,0.002127408981323242,0.00047206878662109375
algerian_forest_fires_46279,,,rbf_sampler,minmax,SVC(random_state=0),0,0.9183673469387755,,,,0.0024268627166748047,0.0006570816040039062
algerian_forest_fires_46279,,,rbf_sampler,minmax,SVC(random_state=0),1,0.9387755102040817,,,,0.0020911693572998047,0.0005168914794921875
algerian_forest_fires_46279,,,rbf_sampler,minmax,SVC(random_state=0),2,0.8775510204081632,,,,0.0020334720611572266,0.0005159378051757812
algerian_forest_fires_46279,,,rbf_sampler,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.002140045166015625,0.0004937648773193359
algerian_forest_fires_46279,,,rbf_sampler,minmax,SVC(random_state=0),4,0.9375,,,,0.0021195411682128906,0.0005197525024414062
algerian_forest_fires_46279,,,random_trees_embedding,minmax,SVC(random_state=0),0,0.9387755102040817,,,,0.015816926956176758,0.0030922889709472656
algerian_forest_fires_46279,,,random_trees_embedding,minmax,SVC(random_state=0),1,0.9591836734693877,,,,0.015180349349975586,0.002773761749267578
algerian_forest_fires_46279,,,random_trees_embedding,minmax,SVC(random_state=0),2,0.9591836734693877,,,,0.015108108520507812,0.002604246139526367
algerian_forest_fires_46279,,,random_trees_embedding,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.015543222427368164,0.002763509750366211
algerian_forest_fires_46279,,,random_trees_embedding,minmax,SVC(random_state=0),4,0.9583333333333334,,,,0.015204429626464844,0.002658367156982422
algerian_forest_fires_46279,,,feature_agglomeration,minmax,SVC(random_state=0),0,0.8571428571428571,,,,0.0014176368713378906,0.00025963783264160156
algerian_forest_fires_46279,,,feature_agglomeration,minmax,SVC(random_state=0),1,0.8979591836734694,,,,0.0016171932220458984,0.00027179718017578125
algerian_forest_fires_46279,,,feature_agglomeration,minmax,SVC(random_state=0),2,0.8367346938775511,,,,0.0014388561248779297,0.0002677440643310547
algerian_forest_fires_46279,,,feature_agglomeration,minmax,SVC(random_state=0),3,0.8541666666666666,,,,0.0014052391052246094,0.0002779960632324219
algerian_forest_fires_46279,,,feature_agglomeration,minmax,SVC(random_state=0),4,0.9166666666666666,,,,0.0014371871948242188,0.00028133392333984375
algerian_forest_fires_46279,,,extra_tree,minmax,SVC(random_state=0),0,0.9387755102040817,,,,0.0013391971588134766,0.00021505355834960938
algerian_forest_fires_46279,,,extra_tree,minmax,SVC(random_state=0),1,0.9591836734693877,,,,0.001367807388305664,0.00021576881408691406
algerian_forest_fires_46279,,,extra_tree,minmax,SVC(random_state=0),2,0.9795918367346939,,,,0.0012664794921875,0.0002117156982421875
algerian_forest_fires_46279,,,extra_tree,minmax,SVC(random_state=0),3,0.9583333333333334,,,,0.0013294219970703125,0.00022649765014648438
algerian_forest_fires_46279,,,extra_tree,minmax,SVC(random_state=0),4,0.9791666666666666,,,,0.0012767314910888672,0.0002090930938720703
algerian_forest_fires_46279,,,linear_svc,minmax,SVC(random_state=0),0,0.9591836734693877,,,,0.0011954307556152344,0.00022339820861816406
algerian_forest_fires_46279,,,linear_svc,minmax,SVC(random_state=0),1,0.9795918367346939,,,,0.0012733936309814453,0.00021123886108398438
